PRICE,LAPTOP_CONDITION,LAPTOP_BRAND,LAPTOP_MODEL,DEDICATED_GPU,GPU_GENERAL,GPU_INTEGRATED,CPU,RAM_SIZE,RAM_TYPE,SSD_SIZE,HDD_SIZE,STORAGE_SIZE,STORAGE_TYPE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,CITY,POST_YEAR,POST_MONTH
360000.0,,NeedToBeFilled,LEGION,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 14900HX,,,,,NeedToBeFilled,NeedToBeFilled,,,,BIRKHADEM,2025,7
360000.0,,NeedToBeFilled,LEGION,,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 9750H,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,17.0,,,ALGER CENTRE,2021,9
360000.0,,NeedToBeFilled,STEALTH,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 14700HX,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,,,,CHLEF,2025,4
360000.0,JAMAIS UTILIS,NeedToBeFilled,OMEN,NVIDIA GEFORCE RTX 3080,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 11800H,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,,,,EZZOUAR,2022,12
360000.0,JAMAIS UTILIS,NeedToBeFilled,STEALTH,NVIDIA GEFORCE RTX 2070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 10750H,16GB,,512GB,1TB,NeedToBeFilled,NeedToBeFilled,17.0,,,EZZOUAR,2023,6
360000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,APPLE 10-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M4,16GB,,,,NeedToBeFilled,NeedToBeFilled,,,,EZZOUAR,2025,8
360000.0,BON TAT,NeedToBeFilled,PROBOOK,,NeedToBeFilled,NeedToBeFilled,6TH GEN INTEL CORE I5,8GB,,256GB,,NeedToBeFilled,NeedToBeFilled,14.0,,,HASSI BAHBAH,2025,6
360000.0,JAMAIS UTILIS,NeedToBeFilled,INSPIRON,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I9 13900HX,16GB,DDR5,1TB,1TB,NeedToBeFilled,NeedToBeFilled,16.0,240Hz,2560x1600,SKIKDA,2024,11
360000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I9 13900H,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,,2560x1440,EZZOUAR,2025,7
360000.0,JAMAIS UTILIS,NeedToBeFilled,THINKPAD,,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I7 1355U,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,13.3,,1920x1080,EZZOUAR,2025,8
360000.0,JAMAIS UTILIS,NeedToBeFilled,SURFACE,,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I7 1265U,16GB,LPDDR5,512GB,,NeedToBeFilled,NeedToBeFilled,13.0,120Hz,2.8K,EZZOUAR,2025,1
360000.0,JAMAIS UTILIS,NeedToBeFilled,XPS,NVIDIA GEFORCE RTX 3050 TI,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I9 11900H,16GB,,,,NeedToBeFilled,NeedToBeFilled,,,,EZZOUAR,2023,1
360000.0,JAMAIS UTILIS,NeedToBeFilled,XPS,NVIDIA GEFORCE RTX 3050 TI,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 11700H,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,15.6,60Hz,3456x2160,ALGER CENTRE,2025,6
359999.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M4,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,14.0,,,DELY BRAHIM,2025,8
359000.0,,NeedToBeFilled,PREDATOR,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 14900HX,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,165Hz,WQHD,EZZOUAR,2025,7
359000.0,JAMAIS UTILIS,NeedToBeFilled,KATANA,NVIDIA GEFORCE RTX 5060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 14900HX,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,15.0,,,EZZOUAR,2025,8
359000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,APPLE 10-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M4,16GB,,256GB,,NeedToBeFilled,NeedToBeFilled,15.0,,,EL MOURADIA,2025,8
359000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M4,,,512GB,,NeedToBeFilled,NeedToBeFilled,13.6,,,HUSSEIN DEY,2025,7
359000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M3,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,14.0,,,KOUBA,2025,7
359000.0,,NeedToBeFilled,MACBOOK,APPLE 16-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M1 PRO,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,16.0,,,EZZOUAR,2024,11
359000.0,JAMAIS UTILIS,NeedToBeFilled,ROG,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I9 13980HX,32GB,,,,NeedToBeFilled,NeedToBeFilled,,,,ALGER CENTRE,2024,10
358000.0,JAMAIS UTILIS,NeedToBeFilled,ROG,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 9 185H,16GB,,,,NeedToBeFilled,NeedToBeFilled,,,,ALGER CENTRE,2024,9
358000.0,JAMAIS UTILIS,NeedToBeFilled,XPS,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 13900H,64GB,,512GB,,NeedToBeFilled,NeedToBeFilled,,,,ALGER CENTRE,2024,7
358000.0,JAMAIS UTILIS,NeedToBeFilled,STEALTH,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 13900H,,,,,NeedToBeFilled,NeedToBeFilled,,,,ALGER CENTRE,2024,9
358000.0,JAMAIS UTILIS,NeedToBeFilled,THINKPAD,NVIDIA RTX 2000 ADA,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 13900H,32GB,,,,NeedToBeFilled,NeedToBeFilled,,,,ALGER CENTRE,2024,12
358000.0,,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M2 PRO,16GB,DDR5,512GB,,NeedToBeFilled,NeedToBeFilled,16.0,,,ALGER CENTRE,2024,8
357000.0,BON TAT,NeedToBeFilled,PRECISION,NVIDIA RTX A5000,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 11950H,64GB,,1TB,,NeedToBeFilled,NeedToBeFilled,17.0,,,OUED SMAR,2025,7
355000.0,BON TAT,NeedToBeFilled,ZBOOK,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 13900H,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,,,KOUBA,2025,7
355000.0,,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M2 MAX,32GB,,1TB,,NeedToBeFilled,NeedToBeFilled,14.0,,,ORAN,2025,2
355000.0,BON TAT,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M1 MAX,32GB,,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,,,EZZOUAR,2025,3
355000.0,JAMAIS UTILIS,NeedToBeFilled,KATANA,NVIDIA GEFORCE RTX 5060,NeedToBeFilled,NeedToBeFilled,14TH GEN INTEL CORE I9 14900HX,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,,,,EZZOUAR,2025,8
355000.0,JAMAIS UTILIS,NeedToBeFilled,VICTUS,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,14TH GEN INTEL CORE I7 14650HX,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,15.0,240Hz,2560x1440,GHARDAIA,2025,6
354000.0,BON TAT,NeedToBeFilled,ROG,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 9 7845HX,32GB,,2TB,,NeedToBeFilled,NeedToBeFilled,16.0,,,EZZOUAR,2025,7
350000.0,,NeedToBeFilled,SURFACE,,NeedToBeFilled,NeedToBeFilled,QUALCOMM SNAPDRAGON SQ3,16GB,LPDDR5,256GB,,NeedToBeFilled,NeedToBeFilled,13.0,120Hz,2880x1920,EZZOUAR,2023,12
350000.0,JAMAIS UTILIS,NeedToBeFilled,GALAXY,,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 7 155H,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,15.6,,,EZZOUAR,2025,4
350000.0,,NeedToBeFilled,THINKPAD,,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 7,32GB,,500GB,,NeedToBeFilled,NeedToBeFilled,14.0,,,EL HARRACH,2025,6
350000.0,JAMAIS UTILIS,NeedToBeFilled,PREDATOR,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 14900HX,16GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,165Hz,,EZZOUAR,2025,7
350000.0,,NeedToBeFilled,ZENBOOK,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 13900H,48GB,,1TB,,NeedToBeFilled,NeedToBeFilled,14.0,120Hz,2560x1440,TLEMCEN,2025,6
350000.0,BON TAT,NeedToBeFilled,THINKPAD,,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5 6200,8GB,,,,NeedToBeFilled,NeedToBeFilled,,,,BIRTOUTA,2025,3
350000.0,BON TAT,NeedToBeFilled,IMAC,,NeedToBeFilled,NeedToBeFilled,INTEL CORE I5,64GB,,1TB,,NeedToBeFilled,NeedToBeFilled,27.0,,5120x2880,HYDRA,2025,6
350000.0,,NeedToBeFilled,MACBOOK,APPLE 10-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M4,16GB,DDR5,512GB,,NeedToBeFilled,NeedToBeFilled,14.0,,,BLIDA,2025,7
350000.0,JAMAIS UTILIS,NeedToBeFilled,MAC,APPLE 32-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M4,32GB,,1TB,,NeedToBeFilled,NeedToBeFilled,1.0,,,EZZOUAR,2025,7
350000.0,,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M4,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,14.0,,,BOUCHEGOUF,2025,8
350000.0,,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M4,24GB,,512GB,,NeedToBeFilled,NeedToBeFilled,14.0,,,KOUBA,2025,2
350000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,APPLE 10-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M3,24GB,,512GB,,NeedToBeFilled,NeedToBeFilled,15.3,,,HUSSEIN DEY,2025,7
350000.0,,NeedToBeFilled,MACBOOK,APPLE 10-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M3,8GB,,256GB,,NeedToBeFilled,NeedToBeFilled,15.3,,,TLEMCEN,2024,9
350000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,APPLE 10-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M3,,,512GB,,NeedToBeFilled,NeedToBeFilled,15.3,,,KOUBA,2025,8
350000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,APPLE 10-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M3,,,512GB,,NeedToBeFilled,NeedToBeFilled,15.3,,,KOUBA,2025,8
350000.0,,NeedToBeFilled,MACBOOK,APPLE 24-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M1 MAX,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,14.0,,3024x1964,EZZOUAR,2025,8
350000.0,BON TAT,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M1 MAX,32GB,,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,,,EZZOUAR,2025,8
350000.0,JAMAIS UTILIS,NeedToBeFilled,TUF,,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 9 7940HS,16GB,DDR5,512GB,,NeedToBeFilled,NeedToBeFilled,17.3,144Hz,1920x1080,EZZOUAR,2025,6
350000.0,,NeedToBeFilled,ROG,NVIDIA GEFORCE RTX 3080,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 9 6900HX,16GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,15.6,165Hz,2560x1440,EZZOUAR,2023,6
350000.0,JAMAIS UTILIS,NeedToBeFilled,PREDATOR,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I9 13900HX,32GB,,,,NeedToBeFilled,NeedToBeFilled,,,,EZZOUAR,2024,10
350000.0,BON TAT,NeedToBeFilled,AERO,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I7 HX,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,15.0,,1440p,ANNABA,2025,6
350000.0,,NeedToBeFilled,ZENBOOK,,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I7 1360P,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,14.0,,,CHERAGA,2024,9
350000.0,,NeedToBeFilled,ZBOOK,NVIDIA RTX A1000,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I7 12700H,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,16.0,,,ALGER CENTRE,2024,8
349000.0,,NeedToBeFilled,OMEN,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 14900HX,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,240Hz,2560x1600,KOUBA,2025,7
349000.0,JAMAIS UTILIS,NeedToBeFilled,LEGION,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 14900HX,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,,,,KOUBA,2025,7
349000.0,JAMAIS UTILIS,NeedToBeFilled,TUF,NVIDIA GEFORCE RTX 5060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 14650HX,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,,,,EZZOUAR,2025,8
349000.0,JAMAIS UTILIS,NeedToBeFilled,ROG,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 9 7940HX,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,17.0,240Hz,1920x1080,EZZOUAR,2025,6
348000.0,BON TAT,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M3 PRO,8GB,,512GB,,NeedToBeFilled,NeedToBeFilled,14.0,,,EZZOUAR,2024,11
348000.0,,NeedToBeFilled,MACBOOK,APPLE 19-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M2 PRO,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,16.2,,,EZZOUAR,2025,8
348000.0,JAMAIS UTILIS,NeedToBeFilled,OMEN,NVIDIA GEFORCE RTX 3080,NeedToBeFilled,NeedToBeFilled,11TH GEN INTEL CORE I7 11800H,32GB,,1TB,,NeedToBeFilled,NeedToBeFilled,,,,ALGER CENTRE,2023,1
346000.0,JAMAIS UTILIS,NeedToBeFilled,ZBOOK,NVIDIA RTX 500 ADA,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 7 155H,32GB,,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,,,SAID HAMDINE,2025,8
345000.0,,NeedToBeFilled,SURFACE,,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 7 165U,16GB,DDR5,512GB,,NeedToBeFilled,NeedToBeFilled,13.3,,3K,EZZOUAR,2025,8
345000.0,JAMAIS UTILIS,NeedToBeFilled,XPS,NVIDIA GEFORCE RTX 4050,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 7 155H,16GB,LPDDR5,1TB,,NeedToBeFilled,NeedToBeFilled,16.3,,1920x1200,EZZOUAR,2025,4
345000.0,,NeedToBeFilled,PREDATOR,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 14900HX,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,180Hz,WQHD,GUELMA,2025,7
345000.0,,NeedToBeFilled,ROG,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 14900HX,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,18.0,240Hz,2560x1440,KOUBA,2025,8
345000.0,JAMAIS UTILIS,NeedToBeFilled,PREDATOR,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 14900HX,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,144Hz,2560x1440,EZZOUAR,2025,8
345000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,APPLE 10-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M4,,,512GB,,NeedToBeFilled,NeedToBeFilled,13.0,,,KOUBA,2025,8
345000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,APPLE 10-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M4,,,512GB,,NeedToBeFilled,NeedToBeFilled,13.0,,,HUSSEIN DEY,2025,8
345000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M3,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,14.0,,,HUSSEIN DEY,2025,8
345000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M3,8GB,,500GB,,NeedToBeFilled,NeedToBeFilled,14.0,,,BIRKHADEM,2024,11
345000.0,,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M2 PRO,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,16.0,,,EZZOUAR,2025,1
345000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M1 PRO,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,14.0,,,KOUBA,2024,10
345000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,APPLE 32-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M1 MAX,32GB,DDR4X,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,,3K,ALGER CENTRE,2025,6
345000.0,BON TAT,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M1 MAX,32GB,,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,,,EZZOUAR,2025,2
345000.0,JAMAIS UTILIS,NeedToBeFilled,BLADE,NVIDIA GEFORCE RTX 3070 TI,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 9 6900HX,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,14.0,165Hz,,SETIF,2025,1
345000.0,BON TAT,NeedToBeFilled,ROG,NVIDIA GEFORCE RTX 3070,NeedToBeFilled,NeedToBeFilled,AMD RYZEN 9 5900HX,32GB,,2TB,,NeedToBeFilled,NeedToBeFilled,15.0,,1920x1080,EZZOUAR,2025,8
345000.0,JAMAIS UTILIS,NeedToBeFilled,ROG,NVIDIA GEFORCE RTX 2070,NeedToBeFilled,NeedToBeFilled,9TH GEN INTEL CORE I7 9750HF,16GB,,,,NeedToBeFilled,NeedToBeFilled,15.0,144Hz,,EZZOUAR,2023,6
345000.0,JAMAIS UTILIS,NeedToBeFilled,VICTUS,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I7 13700,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,16.1,,,ALGER CENTRE,2025,6
345000.0,JAMAIS UTILIS,NeedToBeFilled,SURFACE,,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I7,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,,,,EZZOUAR,2025,8
340000.0,,NeedToBeFilled,XPS,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 7 165H,32GB,,512GB,,NeedToBeFilled,NeedToBeFilled,16.3,,,ES SENIA,2025,1
340000.0,,NeedToBeFilled,OMEN,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 14900HX,32GB,,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,,,ALGER CENTRE,2024,11
340000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M3,10GB,,512GB,,NeedToBeFilled,NeedToBeFilled,14.0,,,ORAN,2025,5
340000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,APPLE 19-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M2,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,16.0,,,AIN BENIAN,2024,9
340000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,APPLE 16-CORE GPU,NeedToBeFilled,NeedToBeFilled,APPLE M1 PRO,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,16.0,,,EZZOUAR,2025,4
340000.0,,NeedToBeFilled,PAVILION,,NeedToBeFilled,NeedToBeFilled,4TH GEN INTEL CORE I7 4510U,,,512GB,,NeedToBeFilled,NeedToBeFilled,,,,TIARET,2025,6
340000.0,JAMAIS UTILIS,NeedToBeFilled,PREDATOR,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,14TH GEN INTEL CORE I9 14900HX,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,18.0,165Hz,2560x1440,EZZOUAR,2024,12
340000.0,,NeedToBeFilled,ROG,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,14TH GEN INTEL CORE I9 14900HX,32GB,,1TB,,NeedToBeFilled,NeedToBeFilled,,,,EZZOUAR,2025,8
340000.0,JAMAIS UTILIS,NeedToBeFilled,ZBOOK,NVIDIA RTX 1000 ADA,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I7 13850HX,32GB,,1TB 512GB,,NeedToBeFilled,NeedToBeFilled,16.0,,,KOUBA,2025,7
340000.0,JAMAIS UTILIS,NeedToBeFilled,ROG,NVIDIA GEFORCE RTX 3070 TI,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I9 12900H,16GB,,1TB,,NeedToBeFilled,NeedToBeFilled,15.6,300Hz,1920x1080 FHD,DAR EL BEIDA,2024,12
340000.0,JAMAIS UTILIS,NeedToBeFilled,STEALTH,NVIDIA GEFORCE RTX 3070,NeedToBeFilled,NeedToBeFilled,12TH GEN INTEL CORE I7 11800H,16GB,DDR4,1TB,,NeedToBeFilled,NeedToBeFilled,17.3,240Hz,1920x1080,EZZOUAR,2023,1
339000.0,,NeedToBeFilled,INSPIRON,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 13900HX,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,240Hz,QHD+,EZZOUAR,2024,12
339000.0,JAMAIS UTILIS,NeedToBeFilled,OMEN,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 14700HX,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,16.1,165Hz,1920x1080,EZZOUAR,2025,4
339000.0,JAMAIS UTILIS,NeedToBeFilled,PREDATOR,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 13700HX,16GB,DDR5,1024GB,,NeedToBeFilled,NeedToBeFilled,18.0,165Hz,2.5K,EZZOUAR,2024,11
339000.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M3,8GB,,512GB,,NeedToBeFilled,NeedToBeFilled,14.0,,2560x1600,HUSSEIN DEY,2024,10
339000.0,,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M1 PRO,16GB,DDR4,512GB,,NeedToBeFilled,NeedToBeFilled,16.0,,,DELY BRAHIM,2023,1
339000.0,JAMAIS UTILIS,NeedToBeFilled,LEGION,NVIDIA GEFORCE RTX 4060,NeedToBeFilled,NeedToBeFilled,13TH GEN INTEL CORE I9 14900HX,32GB,,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,240Hz,2560x1440,EZZOUAR,2025,7
338900.0,JAMAIS UTILIS,NeedToBeFilled,MACBOOK,,NeedToBeFilled,NeedToBeFilled,APPLE M1 PRO,16GB,,512GB,,NeedToBeFilled,NeedToBeFilled,14.0,,,HUSSEIN DEY,2024,10
338000.0,JAMAIS UTILIS,NeedToBeFilled,THINKPAD,,NeedToBeFilled,NeedToBeFilled,INTEL CORE ULTRA 7 155U,32GB,DDR5X,512GB,,NeedToBeFilled,NeedToBeFilled,14.0,,1920x1080,ALGER CENTRE,2024,12
338000.0,JAMAIS UTILIS,NeedToBeFilled,THINKPAD,NVIDIA GEFORCE RTX 3070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 11850H VPRO,32GB,,512GB,,NeedToBeFilled,NeedToBeFilled,,,,ALGER CENTRE,2022,12
335000.0,,NeedToBeFilled,OMEN,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 14900HX,32GB,DDR5,2000GB,,NeedToBeFilled,NeedToBeFilled,16.0,240Hz,2560x1440,EZZOUAR,2025,7
335000.0,,NeedToBeFilled,PREDATOR,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 13900HX,,,,,NeedToBeFilled,NeedToBeFilled,,,,ALGER CENTRE,2024,10
335000.0,,NeedToBeFilled,XPS,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 13900H,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,15.6,,,EZZOUAR,2025,5
335000.0,JAMAIS UTILIS,NeedToBeFilled,ENVY,NVIDIA GEFORCE RTX 3060,NeedToBeFilled,NeedToBeFilled,INTEL CORE I9 12900H,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,16.0,,3840x2400,EZZOUAR,2023,10
335000.0,JAMAIS UTILIS,NeedToBeFilled,OMEN,NVIDIA GEFORCE RTX 4070,NeedToBeFilled,NeedToBeFilled,INTEL CORE I7 14700HX,32GB,DDR5,1TB,,NeedToBeFilled,NeedToBeFilled,16.1,165Hz,1920x1080,AIN NAADJA,2025,6
