PRICE,LAPTOP_CONDITION,LAPTOP_BRAND,LAPTOP_MODEL,DEDICATED_GPU,GPU_GENERAL,GPU_INTEGRATED,CPU,RAM_SIZE,RAM_TYPE,SSD_SIZE,HDD_SIZE,STORAGE_SIZE,STORAGE_TYPE,SCREEN_SIZE,SCREEN_FREQUENCY,SCREEN_RESOLUTION,CITY,POST_YEAR,POST_MONTH
99.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel IRIS XE,Intel core i5 1245u,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,AKBOU,-1,-1
55000.0,Bon état,Lenovo,NeedToBeFilled,Nvidia GTX 960M 4GB,Integrée + Dédiée,Intel Graphics,Intel i7-4720HQ 3.5GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,500GO,SSD,15.0,60Hz,Unknown,BARAKI,-1,-1
129000.0,Bon état,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL IRIS XE GRAPHICS,I5 1335U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
-1.0,Bon état,Lenovo,NeedToBeFilled,Nvidia GTX 1650 4G,Integrée + Dédiée,Intel UHD Graphics,Intel® Core™ i5 9300HF 9Th Génération,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
110000.0,Bon état,LENOVO,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel Iris R Xe 16go,I7-1165G8,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1024GO,SSD,15.0,60Hz,Unknown,EL MOURADIA,-1,-1
84000.0,Neuf jamais utilisé,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
57.0,Etat neuf,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,TIPAZA,-1,-1
99500.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,BIR EL DJIR,-1,-1
238000.0,Etat neuf,Asus,NeedToBeFilled,GeForce RTX 3060 Laptop GPU,Dédiée,NeedToBeFilled,i7-11800,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.6,60Hz,Unknown,DJELFA,-1,-1
46000.0,Etat neuf,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5 8 th,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,BORDJ BOU ARRERIDJ,-1,-1
53000.0,Etat neuf,ACER,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,Intel® UHD Graphics,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,15.6,60Hz,Unknown,BAB EZZOUAR,-1,-1
129000.0,Etat neuf,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL IRIS EX GRAPHICS,INTEL EVO 12EME GENERATION CORE i5 1245U @1.7GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,MOSTAGANEM,-1,-1
24000.0,Bon état,Sony,NeedToBeFilled,Nvidia gt410m,Integrée + Dédiée,Intel hd3000,I3 2330m,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,500GO,HDD,17.3,60Hz,Unknown,AIN KHADRA,-1,-1
135000.0,Neuf jamais utilisé,LENOVO,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,i5-1165G7,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BIRKHADEM,-1,-1
1.0,Bon état,sony,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,PCG-3B1M,2 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,200GO,HDD,16.4,60Hz,Unknown,HRAOUA,-1,-1
145000.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
1.0,Etat neuf,Hp,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,I5-6200u,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,SSD,15.0,60Hz,Unknown,TELERGHMA,-1,-1
-1.0,Bon état,Dell,NeedToBeFilled,Nvidia RTX 2000 ADA 8G DDR6,Integrée + Dédiée,Intel UHD Graphics,Intel® Core™ i7 13850HX 20 Cœurs 30M Cache Boost 5.3 GHz,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1TGO,SSD,16.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
30000.0,Bon état,Thomson ,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
205000.0,Neuf jamais utilisé,Lenovo,NeedToBeFilled,RTX 4050,Integrée + Dédiée,AMD RYZEN,RYZEN 7 7840HS,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.6,60Hz,Unknown,KHEMIS MILIANA,-1,-1
65000.0,Bon état,asus,NeedToBeFilled,Intel HD Family,Integrée + Dédiée,GeForce GT 720M ,Intel Core i7-3537U @ 2.00GHz,6 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,750GO,HDD,17.0,60Hz,Unknown,RAMDANE DJAMEL,-1,-1
95000.0,Bon état,Intel,NeedToBeFilled,Nvidia Geforce MX 450 2Go,Intégrée,Intel iris xe graphics 8Go,I7_11éme,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1tbGO,SSD,15.6,60Hz,Unknown,CHLEF,-1,-1
99900.0,Etat neuf,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel® Iris® Xe  Graphics(14)(14a),INTEL I5 12,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,16.0,60Hz,Unknown,BOUFARIK,-1,-1
190000.0,Neuf jamais utilisé,Gigabyte,NeedToBeFilled,RTX 4050 6Go,Integrée + Dédiée,NeedToBeFilled,I7 13620H,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1024GO,SSD,15.0,60Hz,Unknown,BLIDA,-1,-1
87000.0,Neuf jamais utilisé,HONOR,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,EL BIAR,-1,-1
135000.0,Etat neuf,Steam deck,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,SETIF,-1,-1
155000.0,Etat neuf,DELL,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel® Graphics,"Intel® Core™ Ultra 7-165U (1,9 GHz de fréquence de base, jusqu’à 5,0 GHz en Boost maximal, 12 Mo de cache L3, 10 cœurs, 12 threads)vPro™",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,KOUBA,-1,-1
89000.0,Bon état,Lenovo,NeedToBeFilled,NeedToBeFilled,Integrée + Dédiée,NeedToBeFilled,I5 11gen,32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,ORAN,-1,-1
55000.0,Etat neuf,Intel,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL UHD GRAPHICS 620,Intel core i5 8250U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,15.6,60Hz,Unknown,BAB EZZOUAR,-1,-1
57000.0,Bon état,Asus,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I3 10110u,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,17.0,60Hz,Unknown,BACHDJERRAH,-1,-1
78000.0,Neuf jamais utilisé,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
67000.0,Bon état,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,RYZEN 5 PRO 4650,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
28000.0,Bon état,Hp,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,I3,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,756GO,HDD,15.6,60Hz,Unknown,MOSTAGANEM,-1,-1
80000.0,Bon état,dell,NeedToBeFilled,NeedToBeFilled,Intégrée, مدمجة Intel HD 620,Intel Core i3-7020U @ 2.30GHz,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,HDD,15.0,60Hz,Unknown,BENI MERED,-1,-1
1.0,Bon état,Lenovo,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,BACHDJERRAH,-1,-1
108000.0,Neuf jamais utilisé,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,RYZEN 5 7520U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
-1.0,Bon état,Dell,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel UHD Graphics,Intel Core i3-1115G4 11th Gen,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,OULED FAYET,-1,-1
38000.0,Bon état,I5-6EME GÉNÉRATION,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I5,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,320GO,HDD,14.0,60Hz,Unknown,KOUBA,-1,-1
67000.0,Bon état,LENOVO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,I 5,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BORDJ EL KIFFAN,-1,-1
60000.0,Etat neuf,Toshiba,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,i7 8eme génération,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,HDD,13.0,60Hz,Unknown,Unknown,-1,-1
-1.0,Etat neuf,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel UHD,"Intel Core i5-1335U (jusqu'à 4,6 GHz avec technologie Intel Turbo Boost, 12 Mo de cache L3, 10 cœurs, 12 threads)",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,HUSSEIN DEY,-1,-1
105000.0,Etat neuf,INTEL,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL IRIS XE,I7-1185G7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
119000.0,Neuf jamais utilisé,ASUS,NeedToBeFilled,NVIDIA®️ GeForce MX330 2GB,Integrée + Dédiée,Graphiques Intel®️ Iris®️ Xe,"Intel®️ Core™️ i5-1135G7 8 Mo de cache, jusqu’à 4,20 GHz",8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
300000.0,Neuf jamais utilisé,INTEL,NeedToBeFilled,NVIDIA RTX 4060 8GB 140W,Integrée + Dédiée,INTEL ARC GRAPHICS,INTEL 7 ULTRA 155H,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,SSD,16.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
109500.0,Neuf jamais utilisé,hp,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel® Iris® Xe,"Intel Core i5-1334U (jusqua 4,6 GHz avec technologie Intel Turbo Boost, 12 Mo de cache L3, 10 cÅurs, 12 fils)",8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,CHERAGA,-1,-1
62000.0,Bon état,Lenovo,NeedToBeFilled,Iris xe,Intégrée,Iris xe,I5 11ème generation,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,MOUZAIA,-1,-1
268000.0,Neuf jamais utilisé,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
234000.0,Bon état,HP,NeedToBeFilled,Nvidia Geforce Rtx 4060 8GB.,Integrée + Dédiée,intel UHD Graphics,Intel Core i7-13620H 2.40 GHz 10 Cœurs et 16 Threads 24 Mo Cache.,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,ALGER CENTRE,-1,-1
65000.0,Etat neuf,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel HD Graphics,Intel i7 7500U,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,15.6,60Hz,Unknown,AIN NAADJA,-1,-1
69000.0,Etat neuf,Apple,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel Iris(Tm) Graphics 5200,I7 4870HQ@2.5Ghz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,15.0,60Hz,Unknown,KOUBA,-1,-1
39900.0,Bon état,Fujitsu,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel HD,Intel i5 6éme generation,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,ANNABA,-1,-1
75000.0,Neuf jamais utilisé,Lenovo,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,Intel i3-1305U (1.6GHz),8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.6,60Hz,Unknown,ALGER CENTRE,-1,-1
65000.0,Etat neuf,Asus,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel uhd,I3 -10110U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,MOHAMMADIA,-1,-1
40000.0,Bon état,HP,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intel i3-7020U CPU - 2.30GHz,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,SSD,15.0,60Hz,Unknown,DAR EL BEIDA,-1,-1
-1.0,Bon état,ASUS,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel HD 520,i7-7500U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,15.6,60Hz,Unknown,HUSSEIN DEY,-1,-1
95000.0,Neuf jamais utilisé,HONOR,NeedToBeFilled,NeedToBeFilled,Intégrée,AMD RADEON (TM) GRAPHIQUE,"AMD RYZEN 5 5500U 2,10Ghz",8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,BOUMERDES,-1,-1
85000.0,Etat neuf,Intel,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL IRIS XE UHD,I5-1135G7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
32000.0,Bon état,Dell,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Core i3-2310M Nombre de coeurs 2,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,200GO,HDD,13.5,60Hz,Unknown,ORAN,-1,-1
35000.0,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
280000.0,Neuf jamais utilisé,LENOVO THINKPAD X1 CARBON,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
143000.0,Bon état,Dell,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel Iris Xe Graphique,Intel® Core™ i7 1365U 10 Cores 12M Cache Boost 5.2 GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
44900.0,Neuf jamais utilisé,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,15.0,60Hz,Unknown,ALGER CENTRE,-1,-1
38000.0,Bon état,DELL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,320GO,HDD,14.0,60Hz,Unknown,DAR EL BEIDA,-1,-1
150000.0,Neuf jamais utilisé,dell,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel® IRIS XE Graphics = 4GB,"Core™ ULTRA 5 135U VPRO  -( jusqu‘à 4.4 GHz Turbo, cache 12 Mo, 12 coeurs.Nb.14 threads)",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512 gbGO,SSD,13.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
60000.0,Etat neuf,ASUS,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,SOUIDANIA,-1,-1
89000.0,Bon état,Lenovo,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel Uhd graphic,Intel core i5 1235U 1.3GHZ BOOST 4.2GHZ 10 Cores 12Threads 12MO Cache,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,15.0,60Hz,Unknown,ALGER CENTRE,-1,-1
107000.0,Etat neuf,Dell LATITUDE,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,Intel i7  1185g7,512 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,OUM EL BOUAGHI,-1,-1
115000.0,Bon état,Apple,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,NeedToBeFilled,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,14.0,60Hz,Unknown,TIARET,-1,-1
-1.0,Bon état,Microsoft,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel Iris Xe Graphics,Intel® Core™ i7 1265U 10 Cores 12M Cache Boost 4.8 GHz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
248000.0,Etat neuf,MSI,NeedToBeFilled,NeedToBeFilled,Integrée + Dédiée,NeedToBeFilled,INTEL ULTRA 7 155H,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1000GO,SSD,15.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
133500.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,CHLEF,-1,-1
115000.0,Etat neuf,INTEL,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,INTEL UHD GRAPHICS,I5-1235U,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,16.0,60Hz,Unknown,BEJAIA,-1,-1
75000.0,Etat neuf,DELL,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel UHD 620,Intel Core i5-8265U @ 1.60GHz,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
49000.0,Etat neuf,Dell inspiron 153000,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,Core i3-7020U,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1024GO,SSD,15.0,60Hz,Unknown,TLEMCEN,-1,-1
32000.0,Bon état,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel HD Graphics 500,Intel Celeron N3450 4 Cœurs 4M Cache Boost 2.6 GHz,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,128GO,SSD,11.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
209000.0,Neuf jamais utilisé,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,ALGER CENTRE,-1,-1
94000.0,Bon état,APPLE,NeedToBeFilled,NeedToBeFilled,Intégrée,APPLE GPU M1 7C,APPLE CPU M1 8C,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,13.0,60Hz,Unknown,MOSTAGANEM,-1,-1
35500.0,Neuf jamais utilisé,Lenovo,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,Intel N4020 1.1 GHZ,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,64GO,Autre,11.6,60Hz,Unknown,AIN EL HADJEL,-1,-1
1.0,Etat neuf,Asus,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel® Iris XE,"i7 1250u (10coeurs, 12threads, 12MB Cache,4.4GHz Turbo)",32 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,15.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
229000.0,Neuf jamais utilisé,NeedToBeFilled,NeedToBeFilled,AMD Radeon tm graphique 4gb,Integrée + Dédiée,invidia geforce RTX 4050 6GB,RYZEN 5-765HX  5.5ghz,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,512GO,SSD,16.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
70000.0,Etat neuf,NeedToBeFilled,NeedToBeFilled,Nvidia Quadro M2000M,Intégrée,Intel 530 UHD,Intel I7-6850 HQ 6EME GÉNÉRATION vpro ( 4 core ),16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,15.0,60Hz,Unknown,HUSSEIN DEY,-1,-1
68000.0,Etat neuf,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,Intel UHD 620,"Intel Core i7-8550U (fréquence de base de 1,8 GHz, jusqu'à 4 GHz avec la technologie Intel® Turbo Boost, 8 Mo de cache, 4 cœurs)",16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,13.0,60Hz,Unknown,HUSSEIN DEY,-1,-1
75000.0,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,MOHAMMADIA,-1,-1
-1.0,Etat neuf,Hb,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,11Gen,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,15.6,60Hz,Unknown,MOHAMMADIA,-1,-1
95000.0,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,14.0,60Hz,Unknown,CHLEF,-1,-1
87000.0,Bon état,HP,NeedToBeFilled,NeedToBeFilled,Intégrée,INTEL IRIS XE GRAPHICS,I5 1145G7,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
275000.0,Etat neuf,ASUS ROG FLOW Z13 2024,NeedToBeFilled,nvidia geforce RTX 4060 8GB UP 24gb,Integrée + Dédiée,intel iris xe  graphique 4gb,INTEL I9-13900H 5.5GHZ,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,1024GO,SSD,13.0,60Hz,Unknown,BAB EZZOUAR,-1,-1
32000.0,Etat neuf,DELL,NeedToBeFilled,NeedToBeFilled,Intégrée,NeedToBeFilled,i5 M540 @2.53 GHz,4 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,300GO,HDD,14.0,60Hz,Unknown,BORDJ EL BAHRI,-1,-1
92000.0,Etat neuf,Acer,NeedToBeFilled,GeForce 940MX,Integrée + Dédiée,Intel HD 620 ,Intel Core i5-7200U @ 2.50GHz,8 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,120GO,SSD,17.0,60Hz,Unknown,HRAOUA,-1,-1
92000.0,Etat neuf,Lenovo ThinkPad,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,AMD Ryzen 5 PRO 7530U avec Radeon Graphics,16 GO,NeedToBeFilled,NeedToBeFilled,NeedToBeFilled,256GO,SSD,14.0,60Hz,Unknown,ORAN,-1,-1
